userID,QuestionID,Choice,Trust,Interaction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,14,Nvidia,2,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,25,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,34,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,24,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,35,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,26,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,19,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,12,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,40,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,18,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,15,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,3,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,6,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,39,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,8,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,33,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,28,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,10,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,31,SomeChoice,SomeTrust,SomeInteraction
bb37842d-cccf-4d93-ac0e-1487cbcb55eb,23,SomeChoice,SomeTrust,SomeInteraction
