userID,QuestionID,Choice,Trust,Interaction
b25ff641-f422-424f-8655-b3b2c19e580d,3,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,31,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,26,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,2,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,29,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,35,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,36,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,5,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,28,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,16,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,27,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,14,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,18,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,33,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,30,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,15,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,39,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,11,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,24,SomeChoice,SomeTrust,SomeInteraction
b25ff641-f422-424f-8655-b3b2c19e580d,8,SomeChoice,SomeTrust,SomeInteraction
