userID,QuestionID,Choice,Trust,Interaction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,10,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,20,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,21,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,32,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,1,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,11,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,9,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,40,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,36,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,18,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,7,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,30,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,3,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,6,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,33,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,2,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,17,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,28,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,13,SomeChoice,SomeTrust,SomeInteraction
65354ef7-4c1b-4a77-bf2f-e9f181d6bc19,8,SomeChoice,SomeTrust,SomeInteraction
