userID,studyType,QuestionID,Choice,Trust,Interaction
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,35,Nvidia,1,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,13,Nvidia,1,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,29,Nvidia,1,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,32,Nvidia,1,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,4,Nvidia,1,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,36,Nvidia,1,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,11,Nvidia,1,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,7,Nvidia,1,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,28,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,2,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,34,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,21,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,30,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,19,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,22,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,40,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,27,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,1,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,37,SomeChoice,SomeTrust,0
feceb6b4-ed70-4b05-86b3-48501b21759d,SingleSource,23,SomeChoice,SomeTrust,0
