userID,studyType,QuestionID,Choice,Trust,Interaction
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,2,Nvidia,1,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,38,Nvidia,1,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,40,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,21,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,29,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,35,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,32,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,26,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,39,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,10,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,34,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,31,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,24,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,30,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,23,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,14,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,9,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,12,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,3,SomeChoice,SomeTrust,0
11702a09-1ba9-4e10-a246-e5b147069420,SingleSource,33,SomeChoice,SomeTrust,0
