userID,studyType,QuestionID,Choice,Trust,Interaction
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,29,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,33,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,12,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,40,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,10,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,39,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,27,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,9,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,5,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,4,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,37,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,14,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,1,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,21,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,28,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,20,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,19,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,30,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,35,SomeChoice,SomeTrust,0
8c51d5ea-57fb-4eba-8f59-c328a4afe078,NoSources,36,SomeChoice,SomeTrust,0
